assestment;text_clean;sentiment_all;sentiment_avg;uniq_words;uniq_lemm;err;net;ADJ;ADV;NOUN;e0;e1;e2;e3;e4;e5;e6;e7;e8;e9
Fałsz;W państwa programie wyborczym Prawa i Sprawiedliwości w zeszłym roku nie zająknęliście się nawet jednym słowem w kwestiach praw zwierząt.;-0.1625275909900665;-0.1625275909900665;19.0;17.0;1.0;1.0;0.1578947368421052;0.0;0.3684210526315789;-0.03766921907663345;-0.08345848321914673;-0.04509379342198372;0.05996471643447876;-0.05718495324254036;-0.06503013521432877;-0.07994667440652847;-0.05490490421652794;0.04785969480872154;-0.04242219775915146
Prawda;Przypominam że rząd Jana Krzysztofa Bieleckiego był mniejszościowy w pewnym momencie, rząd Jana Olszewskiego też był mniejszościowy, rząd pana premiera Buzka był mniejszościowy.  Też rząd pana premiera Belki był mniejszościowy, rządził kilka miesięcy. No i pierwszy rząd Prawa i Sprawiedliwości, pod koniec, przez 3 miesiące, pana prezesa Jarosława Kaczyńskiego rządził przez 3-4 miesiące nie mając zaplecza większościowego w Sejmie.;-0.2111708223819732;-0.2595681212842464;40.0;42.0;8.0;7.0;0.225;0.0;0.475;0.05707462877035141;0.06563063710927963;-0.08103351294994354;-0.09274709224700928;0.08242101967334747;0.01351916417479515;0.033007148653268814;-0.13359668850898743;-0.14539767801761627;0.08959601819515228
Fałsz; okazuje się, że ponad 30% osób w Polsce deklaruje, że będzie się szczepiło przeciwko koronawirusowi.;-0.0595430694520473;-0.0595430694520473;14.0;14.0;1.0;2.0;0.1428571428571428;0.1428571428571428;0.1428571428571428;-0.0159669928252697;-0.03779366612434387;-0.051494352519512177;0.07956115156412125;0.09190918505191803;-0.022237364202737808;-0.048208072781562805;-0.055115364491939545;0.08134003728628159;0.09132804721593857
Fałsz;Odsetek schronisk dla zwierząt, w których, podczas kontroli, wykazywane są nieprawidłowości – 20%.;0.0172358974814414;0.0172358974814414;13.0;13.0;1.0;0.0;0.1538461538461538;0.0769230769230769;0.3076923076923077;-0.0838889479637146;0.004443776793777943;-0.012814599089324474;0.02106292173266411;-0.03778946399688721;-0.1069541797041893;-0.013707485981285572;-0.016780365258455276;0.02363937348127365;-0.021356850862503052
Nieweryfikowalne;Ubój dla celów religijnych to jest bardzo ważna część eksportu polskiego rolnictwa.  około 7 mld, szczególnie w drobiu – to jest 40%. ;-0.0877735093235969;-0.0921434471189665;20.0;20.0;2.0;1.0;0.1;0.05;0.2;-0.0701264888048172;0.03253061696887016;-0.002119857119396329;0.05533245950937271;0.06679832935333252;-0.07148302346467972;0.015250643715262413;-0.010327178984880447;0.06591666489839554;0.049420829862356186
Fałsz;Wyobraża pani w swojej stacji  codzienne komunikaty, dziś na raka, na różne nowotwory zmarło w Polsce 300 osób, zmarło, a zachorowało prawie 600. Wyobraża pani sobie takie komunikaty? To jest rzeczywistość polskiej onkologii.;-0.0524722449481487;-0.1514687676681205;27.0;27.0;3.0;4.0;0.1111111111111111;0.0;0.4074074074074074;0.00015778541273903102;0.08096569776535034;-0.024987399578094482;0.09258010238409042;-0.059157513082027435;-0.025331206619739532;0.058814991265535355;-0.029172733426094055;0.09128126502037048;-0.06585831940174103
Prawda;Mamy 5% nauczycieli, którzy są powyżej 60. roku życia. Średnia wieku nauczycieli to 44 lata.;-0.0897826701402664;-0.1080368170514702;15.0;14.0;2.0;0.0;0.0;0.0;0.5333333333333333;0.029460858553647995;-0.07974684238433838;-0.09106305241584778;0.023588549345731735;-0.03723720461130142;0.026250192895531654;-0.09322993457317352;-0.09661886096000671;0.020558854565024376;-0.02828763984143734
Manipulacja;73% społeczeństwa, a na wsi 72% społeczeństwa, popiera projekt ustawy o ochronie zwierząt.;-0.0089954901486635;-0.0089954901486635;13.0;13.0;2.0;0.0;0.0;0.0769230769230769;0.4615384615384615;-0.0794067531824112;-0.030255645513534546;0.05985761806368828;-0.05398472398519516;-0.047108035534620285;-0.09231360256671906;-0.0458703450858593;0.04999878630042076;-0.056714192032814026;-0.03967655077576637
Prawda;Według Głównego Urzędu Statystycznego w maju 2020 r. z turystycznych obiektów noclegowych skorzystało 387 tysięcy osób, czyli o 88,2% mniej niż przed rokiem. To jest porażająca liczba, muszę powiedzieć. W czerwcu spadek był niewiele mniejszy i wyniósł 62,7%.;-0.0089954901486635;-0.0601950078271329;39.0;36.0;5.0;3.0;0.1282051282051282;0.0256410256410256;0.2564102564102564;-0.033797748386859894;-0.0851186066865921;0.0663229376077652;0.09307728707790375;-0.09801691770553589;-0.034827977418899536;-0.07397188246250153;0.07128371298313141;0.0982169434428215;-0.07857049256563187
Manipulacja;W analogicznym okresie w 2019 r. ilość nowych ognisk ASF w roku 2020 spadła o 60%. Raptem kilka w Polsce nowych ognisk, kiedy chociażby w Rumunii 1163 ogniska.;-0.0089954901486635;-0.0197309115901589;24.0;21.0;2.0;5.0;0.2083333333333333;0.0416666666666666;0.2916666666666667;-0.024800509214401245;0.05646403878927231;-0.06718840450048447;0.05462467670440674;-0.07630641758441925;-0.02804037556052208;0.050017859786748886;-0.08134731650352478;0.06151777505874634;-0.06999374181032181
Manipulacja;Ponad 60% Polaków akceptuje takie związki partnerskie.;-0.0089954901486635;-0.0089954901486635;8.0;8.0;1.0;1.0;0.125;0.0;0.125;-0.058844517916440964;0.0005910753970965743;0.04048367589712143;0.08460096269845963;0.04709980636835098;-0.06940001994371414;-0.009589532390236855;0.032186612486839294;0.08575587719678879;0.05548996850848198
Fałsz;Rocznie na ten projekt, największy projekt wolnych mediów na Białorusi TV Biełsat rząd polski, w różnych formach, przeznacza około 40 milionów złotych.;-0.0438722968101501;-0.0438722968101501;20.0;20.0;2.0;2.0;0.2;0.05;0.2;0.05455869436264038;-0.01830596849322319;-0.029950493946671486;0.06467900425195694;-0.0888102799654007;0.06074277684092522;-0.017265861853957176;-0.02579602040350437;0.06698977202177048;-0.09512026607990265
Fałsz;Jesteśmy ... drugim co do wielkości eksporterem futer w Europie.;-0.0998772084712982;-0.0998772084712982;9.0;9.0;1.0;1.0;0.1111111111111111;0.1111111111111111;0.3333333333333333;0.019854366779327393;-0.005285239312797785;0.03666102886199951;0.07894523441791534;0.09331752359867096;0.0094818826764822;-0.01250315923243761;0.03161877393722534;0.08532603830099106;0.09513840824365616
Prawda;Tak było w historii III Rzeczypospolitej, chyba przez większość historii III Rzeczypospolitej, i chyba za rządów lewicy również, prokurator generalny i minister sprawiedliwości byli jedną osobą.;-0.1714643836021423;-0.1714643836021423;21.0;20.0;5.0;3.0;0.0952380952380952;0.0952380952380952;0.4285714285714285;-0.06732568889856339;0.061313461512327194;-0.03800758719444275;-0.022061605006456375;-0.04402495175600052;-0.08552734553813934;0.04975256323814392;-0.05770842730998993;-0.04077685624361038;-0.042338088154792786
Prawda;Anglia ..., Holandia, Belgia, Austria – tam już są dawno zakazy hodowli zwierząt na futra. Niemcy wprowadziły przepisy, które de facto uniemożliwiają prowadzenie tego typu działalności.;-0.0927571803331375;-0.0661399032299717;24.0;24.0;2.0;6.0;0.0;0.0833333333333333;0.4583333333333333;-0.06774438917636871;-0.08079984039068222;-0.0743974968791008;0.022286618128418922;0.021147381514310837;-0.07456642389297485;-0.09192881733179092;-0.08279135823249817;0.004330327734351158;0.02884039469063282
Prawda;Ja przypomnę, że w latach 13-14, kiedy byłem ministrem rolnictwa, ta produkcja mięsa z uboju rytualnego w systemach halah i koszer była całkowicie zakazana, bo były stosowne orzeczenia Trybunału Konstytucyjnego. Po orzeczeniu w roku 2014 można w Polsce stosować ten ubój.;-0.1433002203702926;-0.1354169882833957;39.0;35.0;2.0;4.0;0.1794871794871795;0.0769230769230769;0.282051282051282;0.09552507102489471;0.05065997689962387;0.035251736640930176;-0.04782239347696304;-0.005753421690315008;0.0650387555360794;0.03417534753680229;0.00011424953117966652;-0.06357863545417786;0.014682059176266193
Manipulacja;Ustawy o Sądzie Najwyższym – na Wyspach Brytyjskich 2 lata zajęło, żeby ustanowić takie prawo – w Polsce zostały zrealizowane w ciągu 2 dni.;-0.0089954901486635;-0.1193244913592934;19.0;19.0;2.0;3.0;0.1578947368421052;0.0;0.4210526315789473;0.09494483470916748;0.07496991008520126;0.044718898832798004;0.043330322951078415;-0.0735093504190445;0.06543415784835815;0.0564720556139946;0.03872980549931526;0.047724708914756775;-0.06349748373031616
Prawda;Proszę pamiętać, że w ostatnim czasie w ostatnich dwóch latach wzrost wynagrodzeń nauczycieli to 20 niemal 8 procent.;-0.0089954901486635;-0.0639077508822083;17.0;16.0;1.0;0.0;0.2352941176470588;0.0;0.2941176470588235;0.06727329641580582;-0.07179023325443268;-0.09799766540527344;-0.025390028953552246;0.0015953660476952791;0.051732584834098816;-0.09765888750553131;-0.11813358962535858;-0.01584836095571518;0.0001308615319430828
Prawda;Blisko 80% Polaków jest przeciwna hodowli zwierząt na futra, tylko po to, żeby pozyskiwać futra. ;-0.121080107986927;-0.121080107986927;15.0;15.0;2.0;1.0;0.0666666666666666;0.0;0.2;-0.06467097997665405;0.08830495178699493;0.007699072360992432;-0.06768639385700226;0.05015382915735245;-0.08121635764837265;0.07616016268730164;-0.009491542354226112;-0.06988568603992462;0.06111239641904831
Prawda;My musimy przede wszystkim spojrzeć na to, że wskaźnik dzietności wzrósł po wprowadzeniu programu 500 plus.;0.0245717167854309;0.0245717167854309;16.0;16.0;1.0;1.0;0.0;0.0;0.25;-0.08786850422620773;0.09796301275491714;0.02429446019232273;0.0882929116487503;0.010649037547409534;-0.08702535182237625;0.10016240924596786;0.02041681483387947;0.07962927967309952;0.01387434359639883
Manipulacja;W poprzedniej kadencji złożyliśmy projekt ustawy, który zakazywał hodowli norek, to złożyła Platforma Obywatelska, przypomnę. Wtedy też prezes Kaczyński obiecywał, że nie będzie hodowli norek w Polsce, no ale na obietnicach i słowach się skończyło.;-0.3631386458873749;-0.3766213655471802;33.0;32.0;3.0;4.0;0.1212121212121212;0.0606060606060606;0.3636363636363636;0.009495067410171032;-0.006512826774269342;0.050848256796598434;-0.09796224534511566;0.0794239193201065;0.00013304990716278553;-0.01877502165734768;0.01767757534980774;-0.12172365188598633;0.09043613821268082
Prawda;Ostatnie dane Eurostatu, które pokazują, że średni spadek PKB w tym ostatnim kwartale ... w Unii Europejskiej jest ok. -15%, a w Polsce jest minus 7 z kawałkiem procent.;-0.0089954901486635;-0.0089954901486635;26.0;25.0;1.0;3.0;0.1923076923076923;0.0;0.3461538461538461;0.012098836712539196;0.06802408397197723;0.03560918569564819;0.08466170728206635;0.09867890924215317;-0.014091243967413902;0.04370620846748352;0.011504802852869034;0.09144487231969833;0.10092727094888687
Prawda;Ponieważ tam, gdzie w definicji tej konwencji mowa jest o płci społeczno-kulturowej, która w języku angielskim określa się mianem „gender”, w przeciwieństwie do po prostu zwykłej płci biologicznej, która określa się słowem „sex”, to wówczas w polskim tłumaczeniu ta płeć społeczno-kulturowa, która jest zdefiniowana bardzo wyraźnie w definicji tej konwencji, została 20 kilka razy pominięta i przetłumaczona jako zwykła płeć, czyli w domyśle biologiczna.;-0.0089954901486635;-0.0089954901486635;50.0;46.0;2.0;4.0;0.3;0.12;0.36;0.05985844135284424;-0.018863696604967117;0.016298402100801468;-0.03189084678888321;-0.09899497777223587;0.01841963455080986;-0.046048153191804886;-0.03307748958468437;-0.039658885449171066;-0.05946255102753639
Manipulacja;Jeden z polityków Platformy Obywatelskiej zaproponował, żeby Rafał Trzaskowski był prezydentem na pół etat. To nie jest żart, takie słowa ze strony jednego liderów Platformy Obywatelskiej padły. A drugie pół etatu, żeby budował nowy ruch społeczny.;-0.0089954901486635;-0.1747126337140798;32.0;28.0;2.0;3.0;0.21875;0.0;0.40625;0.04866509512066841;-0.0399797260761261;-0.006949073169380426;0.01503005065023899;0.04350116103887558;0.015075091272592545;-0.06448740512132645;-0.020026687532663345;0.0016219025710597634;0.04619424045085907
Prawda;Milion ludzi w Polsce nie deklaruje przywiązania do żadnej religii.;-0.167150393128395;-0.167150393128395;10.0;10.0;2.0;1.0;0.1;0.0;0.4;0.049720894545316696;0.015336692333221436;-0.012954110279679298;0.04410736635327339;0.02813016250729561;0.03650777041912079;0.010214850306510925;-0.01995227485895157;0.048053253442049026;0.028939932584762573
Prawda;W ramach tych 2% PKB na obronność kupiono, np. Boeingi dla rządu.;-0.0457621663808822;-0.2172033414244651;13.0;13.0;1.0;0.0;0.0;0.0;0.2307692307692307;0.07546007633209229;0.013539505191147327;-0.09858458489179611;0.016888748854398727;0.010463905520737171;0.06231548637151718;0.007309143431484699;-0.10443667322397232;0.022152142599225044;0.012484142556786537
Prawda;Od początku epidemii, od marca nie była nowelizowana, aktualizowana lista leków refundowanych.;-0.1399837136268615;-0.1399837136268615;12.0;11.0;0.0;1.0;0.25;0.0;0.4166666666666667;-0.07426612079143524;-0.007336348295211792;0.08183278143405914;-0.046228617429733276;0.016794204711914062;-0.08040798455476761;-0.02534104511141777;0.07171326130628586;-0.040615346282720566;0.01812080480158329
Prawda;Są bardzo nieliczne przeciwwskazania medyczne do noszenia maseczki: bardzo ciężka postać niewydolności serca, bardzo ciężka postać niewydolności oddechowej, jakaś bardzo ciężka postać alergii na twarzy – ale wtedy można nosić przyłbicę.;0.0735846757888794;-0.0742224007844924;22.0;22.0;2.0;1.0;0.3636363636363636;0.2727272727272727;0.5;-0.07364223152399063;-0.041867248713970184;-0.030334318056702614;-0.017160136252641678;0.07824691385030746;-0.10248309373855591;-0.06391386687755585;-0.058393362909555435;-0.019303197041153908;0.08526362478733063
Prawda;Zaostrzyliśmy kary przecież za znęcanie się nad zwierzętami.;-0.3821018934249878;-0.2034684866666793;7.0;7.0;2.0;0.0;0.0;0.1428571428571428;0.4285714285714285;-0.0914631187915802;0.041516877710819244;0.04079250246286392;-0.015727395191788673;-0.03442051261663437;-0.09801916033029556;0.032552119344472885;0.03256906941533089;-0.02090754732489586;-0.022264957427978516
Prawda;Wzrasta bezrobocie. W czerwcu osiągnęło ono już poziom 6,1% i wśród wszystkich nowych bezrobotnych, największy odsetek jest ludzi młodych, do 30. roku życia, to jest 40 tys. ludzi.;-0.0089954901486635;-0.2797486366083224;27.0;27.0;1.0;1.0;0.1481481481481481;0.0;0.4074074074074074;-0.03681345656514168;-0.09226476401090622;-0.07510720938444138;-0.025638490915298462;0.099699005484581;-0.05667668953537941;-0.12382271885871887;-0.08607251942157745;-0.006136399228125811;0.11722060292959213
Prawda;Rafał Trzaskowski jest prezydentem, który mówił w czerwcu, że Warszawą można zarządzać zdalnie.;-0.0458182282745838;-0.0458182282745838;13.0;13.0;1.0;2.0;0.1538461538461538;0.0769230769230769;0.3076923076923077;0.09618760645389557;0.03055053949356079;-0.08495606482028961;-0.045190103352069855;-0.028416287153959274;0.08193657547235489;0.029131749644875526;-0.09506651759147644;-0.05882920324802399;-0.014247395098209381
Prawda;Jeżeli zbada Pan jakiekolwiek sondaże dotyczące funkcjonowania państwa i zaufania obywateli do państwa, to okazuje się, że największe zaufanie mają właśnie do samorządów.;-0.086663119494915;-0.086663119494915;21.0;20.0;3.0;2.0;0.1428571428571428;0.0952380952380952;0.4285714285714285;-0.05123915523290634;-0.09319128096103668;-0.007173276040703058;-0.04299228638410568;-0.06407148391008377;-0.08827005326747894;-0.10507762432098389;-0.03378753364086151;-0.04374512657523155;-0.04379846900701523
Prawda;Jedynie 309 z ponad 12 tys. dziecięcych ofiar, zarejestrowanych przez policję, odizolowano od sprawców i umieszczono w bezpiecznym miejscu. 98% tych ofiar pozostaje w swoich domach, razem ze swoimi oprawcami.;-0.0089954901486635;-0.0089954901486635;29.0;27.0;1.0;0.0;0.1034482758620689;0.0344827586206896;0.2068965517241379;0.036440860480070114;-0.0903153195977211;0.018014203757047653;0.005573105998337269;-0.02624988555908203;0.008595948107540607;-0.09205853193998337;-0.008385108783841133;0.01368727907538414;-0.011645661666989326
Prawda;Są w tej konwencji rzeczy, które od, pomimo że 5 lat ta konwencja jest ratyfikowana przez Polskę, nie zostały do polskiego systemu prawnego wprowadzone, np. tak oczywista rzecz w dzisiejszych czasach i polskich warunkach jak przemoc ekonomiczna.;0.0148203931748867;0.0148203931748867;36.0;32.0;0.0;3.0;0.2222222222222222;0.0555555555555555;0.2777777777777778;0.08322443813085556;-0.06388889253139496;0.03487371280789375;0.07514673471450806;-0.061230648308992386;0.06080197915434837;-0.07970746606588364;0.015216127038002014;0.06291428953409195;-0.052939508110284805
Fałsz;W Konwencji są zapisy dyskryminujące ze względu na płeć, np. jak jest mowa o przemocy, o ochronie przed przemocą, to jest mowa tylko o kobietach.;-0.0089954901486635;-0.0089954901486635;21.0;21.0;2.0;0.0;0.0476190476190476;0.0476190476190476;0.4285714285714285;0.09968310594558716;-0.024734854698181152;-0.06834544241428375;-0.02664906345307827;0.024278998374938965;0.08339452743530273;-0.032666146755218506;-0.07671741396188736;-0.0326007641851902;0.019905729219317436
Prawda;Mazowsze od 2018 r. podzielone jest na dwie jednostki NUTS 2: stołeczny, który miał w 2018 r. 156% średniego unijnego PKB na mieszkańca oraz regionalny – 60%. ;-0.0089954901486635;0.2011031871661543;24.0;24.0;1.0;4.0;0.2916666666666667;0.0;0.0833333333333333;0.05373389646410942;-0.035927772521972656;0.009458065032958984;-0.08214685320854187;-0.05383492633700371;0.028565160930156708;-0.06733182817697525;-0.002077779732644558;-0.08274687826633453;-0.04996206611394882
Prawda;Budżet KPRM: 2019 335 mln. zł. 2015 146 mln. zł.;-0.0089954901486635;-0.0089954901486635;8.0;8.0;1.0;1.0;0.125;0.0;0.0;-0.02028800919651985;-0.05628997087478638;0.048361003398895264;0.0684647411108017;0.009332060813903809;-0.02839011885225773;-0.06711700558662415;0.03398440405726433;0.07316701859235764;0.006833383813500404
Fałsz;Jarosław Kaczyński ... przez 5 lat nie przychodził na żadne posiedzenie Rady Bezpieczeństwa Narodowego w czasie prezydentury Bronisława Komorowskiego.;-0.1382498145103454;-0.1382498145103454;18.0;18.0;1.0;3.0;0.1111111111111111;0.0;0.3333333333333333;0.0009198188781738281;-0.05744882673025131;-0.057370804250240326;-0.0009933471446856856;0.05074793100357056;-0.0216682106256485;-0.05324132740497589;-0.0673188790678978;-0.008245368488132954;0.04866868257522583
Manipulacja;Rząd rośnie jak na drożdżach: 1.5.2020 107 ministrów/wice. 1.5.2019 103 ministrów/wice. (Morawiecki w 2018 obiecywał zmniejszenie rządu). ;-0.1415373682975769;-0.0992267988622188;20.0;19.0;0.0;6.0;0.05;0.05;0.35;0.09637300670146942;0.017362380400300026;-0.08172713220119476;0.06672565639019012;-0.07820754498243332;0.08823823183774948;0.0044022491201758385;-0.08614517748355865;0.07423855364322662;-0.07521562278270721
Prawda;Gdyby nie były spisów powszechnych, nie wiedzielibyśmy, że 800 tys. ludzi w Polsce deklaruje się jako Ślązacy.  Ale 400 tys. z nich deklaruje tylko tożsamość śląską.;-0.0726464688777923;-0.1775801628828048;23.0;23.0;2.0;2.0;0.1304347826086956;0.0434782608695652;0.1304347826086956;-0.07447674125432968;-0.08772291243076324;0.0868162289261818;0.07548115402460098;0.06954795122146606;-0.09062038362026215;-0.1038685292005539;0.06499969214200974;0.07681296765804291;0.079705610871315
Prawda;A w przypadku posłów, senatorów, samorządowców uległy wynagrodzenia nawet w 2018 roku obniżeniu o 20%.;-0.0089954901486635;-0.0089954901486635;15.0;15.0;4.0;1.0;0.0666666666666666;0.0;0.3333333333333333;0.05030842870473862;-0.055948805063962936;-0.05823174864053726;-0.01889820024371147;-0.08905748277902603;0.04124514013528824;-0.06132308021187782;-0.06755506992340088;-0.021800555288791656;-0.0858490839600563
Manipulacja;Patrz: wypowiedź premiera rządu Holandii, gdzie w ostatnich tygodniach publicznie stwierdzono, że nie będzie więcej przymuszania Holendrów do przywdziewania tych żałosnych maseczek, ponieważ – cytuję – nie ma naukowych dowodów na to, że to ma sens.;-0.0997174456715583;-0.0997174456715583;30.0;30.0;4.0;3.0;0.1666666666666666;0.0666666666666666;0.3333333333333333;0.01796201430261135;-0.09174264967441559;-0.06918205320835114;0.07390733063220978;-0.026465345174074173;-0.005629657302051783;-0.11286741495132446;-0.06208629906177521;0.06983904540538788;-0.021108396351337433
Prawda;Chyba dzisiaj był sondaż opublikowany, który mówił o tym, jak rodzice do tej sprawy podchodzą. Z tego co pamiętam, ok. 70% rodziców uważa, że należy wrócić do nauczania stacjonarnego ..., 68 procent – chyba.;-0.2141897678375244;-0.1804172657430172;32.0;30.0;5.0;0.0;0.09375;0.03125;0.1875;-0.09309040009975433;-0.06804098933935165;0.03366560861468315;-0.022570008412003517;0.04363666847348213;-0.10535500943660736;-0.055282410234212875;0.031022990122437477;-0.022882241755723953;0.030940048396587372
Prawda;2020: 260 mln chrześcijan zmaga się ze szczególnie silnymi prześladowaniami w 50 krajach należących do Światowego Indeksu Prześladowań.;-0.0089954901486635;-0.0089954901486635;18.0;18.0;6.0;0.0;0.2222222222222222;0.0555555555555555;0.1666666666666666;0.04622082784771919;0.061864934861660004;-0.04694339632987976;-0.040068525820970535;-0.0373966284096241;0.028506623581051826;0.051352035254240036;-0.06196445971727371;-0.03953859955072403;-0.04185933247208595
Fałsz;Mamy najmniejszą liczbę ofiar śmiertelnych z powodu koronawirusa na świecie.;-0.0250611454248428;-0.0250611454248428;10.0;10.0;1.0;0.0;0.3;0.0;0.3;-0.03955506533384323;-0.06812991946935654;0.046254001557826996;-0.08916959911584854;-0.015782857313752174;-0.045636098831892014;-0.07439599186182022;0.04218892380595207;-0.09249439835548401;-0.011007021181285381
Fałsz;O obniżkach pensji dla polityków w 2018 r. – przy. Demagog zrobili to również państwa koledzy z partii opozycyjnych, głosując za tymi obniżkami. ... Za tymi sprawami głosują izby Sejmu i Senatu, i tak zagłosowali również wasi koledzy te kilka lat temu.;-0.0089954901486635;-0.1194118894636631;36.0;33.0;7.0;4.0;0.0555555555555555;0.0;0.3888888888888889;-0.026682371273636818;0.04537217691540718;-0.09516165405511856;0.09788326174020767;0.06408636271953583;-0.033290281891822815;0.03695015236735344;-0.10408581048250198;0.0968644991517067;0.06882981956005096
Prawda;Dalece niepokojąca jest też zawarta w tej informacji ankiecie przeprowadzonej przez biuro Rzecznika Praw Dziecka informacja o 26% wychowanków domów dziecka, którzy potrzebują pomocy psychiatrycznej.;-0.0089954901486635;-0.0089954901486635;26.0;24.0;2.0;1.0;0.1538461538461538;0.0;0.4230769230769231;-0.08290459215641022;-0.02110357955098152;-0.08958154171705246;-0.05173204094171524;-0.02243220806121826;-0.09720310568809509;-0.034209586679935455;-0.10839451849460602;-0.04367256537079811;-0.023976869881153107
Prawda;Zgodnie z przeprowadzoną przez biuro samego Rzecznika Praw Dziecka ankietą dowiadujemy się, że w domach dziecka, w tej chwili, ponad 22% dzieci przebywających w domach dziecka to dzieci do lat 7, które, zgodnie z ustawą o pieczy zastępczej, w ogóle nie nie powinny w tych domach dziecka przebywać;-0.0089954901486635;0.0020294575951993;38.0;34.0;3.0;3.0;0.131578947368421;0.0526315789473684;0.5;0.011293793097138405;0.0923980325460434;0.00636290293186903;-0.03780847787857056;0.0014571547508239746;0.013511951081454754;0.08573994040489197;-0.010569741949439049;-0.026030143722891808;-0.0012957063736394048
Prawda;Rok temu egzamin dojrzałości zdało 80 proc. maturzystów, w tym – 74 proc. Tyle w temacie skuteczności zdalnego nauczania, o czym we wrześniu boleśnie przekona się wielu uczniów.;-0.0089954901486635;-0.0101043599424883;25.0;24.0;4.0;0.0;0.04;0.08;0.32;0.026420116424560547;-0.03503181412816048;-0.05044952780008316;-0.08977293223142624;0.0015367984306067228;0.01579444855451584;-0.05060232803225517;-0.07055268436670303;-0.0805242657661438;0.00508747436106205
Prawda;Młodzi ludzie, zgodnie zresztą raportami ECDC, nie są takim nośnikiem choroby, o której wszyscy ostatnio mówią.  Jeszcze raz powtórzę, opinia międzynarodowej europejskiej agencji, jest taka, jak właśnie powiedziałem. Młodzież rzadziej zapada na choroby, nie jest takim przekaźnikiem jak dorośli.;0.0219101440161466;-0.1209494260450204;34.0;33.0;4.0;4.0;0.088235294117647;0.1176470588235294;0.3235294117647059;0.013914096169173717;0.004466235637664795;0.06599505990743637;-0.011624986305832863;0.09270839393138885;-0.0072976043447852135;-0.015991076827049255;0.04796528443694115;-0.015619056299328804;0.10543455183506012
Prawda;Ilość śmierci na milion mieszkańców u nas jest na razie 52, bo to rośnie niestety. A u nich w Szwecji jest 580.;-0.1493507772684097;-0.1249107343998427;19.0;19.0;1.0;2.0;0.0;0.0526315789473684;0.2631578947368421;0.09999910742044449;-0.0433608703315258;0.023786116391420364;0.031071197241544724;-0.017889011651277542;0.0833846926689148;-0.051197562366724014;0.01019683200865984;0.03692857176065445;-0.014026406221091747
Prawda;Ile powstało stacji doładowania? Z planowanych 6,5 tys. – 1200. Czyli 5 stacji na 100 tys. mieszkańców miast. Dla porównania, w takich państwach jak Holandia, to ponad 100 ładowarek na 100 tys. mieszkańców.;-0.0089954901486635;-0.2649815715849399;25.0;25.0;0.0;1.0;0.04;0.0;0.28;0.032585181295871735;-0.08482290804386139;-0.009548956528306007;0.03854234144091606;-0.0890975221991539;0.01292515266686678;-0.10631582140922546;-0.0283624567091465;0.04717797785997391;-0.08962753415107727
Prawda;W roku 2019 38% z nas mieszkało na zbyt małej powierzchni. Gorzej jest tylko w Bułgarii, na Łotwie i Rumunii.;-0.0089954901486635;-0.0425072349607944;20.0;19.0;0.0;4.0;0.1;0.1;0.1;0.05355651304125786;-0.039634186774492264;0.04422350972890854;0.09858424961566925;-0.05594350025057793;0.04570629447698593;-0.06323432922363281;0.035030290484428406;0.10570292174816132;-0.057127758860588074
Prawda;Jeżeli chodzi o same zakłady poprawcze, to poziom powrotności do przestępstwa wynosi 52%.  Jeżeli chodzi o powrotność do przestępstwa nieletnich w ogóle, a więc nie tylko tych z zakładów poprawczych, ale również z MOW-ów, to ona kształtuje się  na poziomie 44%.;-0.0089954901486635;-0.0009667426347732;37.0;35.0;7.0;2.0;0.1081081081081081;0.0;0.2972972972972973;-0.09974484145641327;0.038075078278779984;-0.021498000249266624;0.03993866592645645;0.001331412815488875;-0.12423944473266602;0.04151046276092529;-0.02248028665781021;0.048376794904470444;0.01486149150878191
Prawda;Według danych Głównego Urzędu Statystycznego w zeszłym roku w Polsce było niemal 30 mln pojazdów.;-0.0089954901486635;-0.0089954901486635;14.0;14.0;2.0;2.0;0.1428571428571428;0.0;0.1428571428571428;-0.0353238582611084;0.07873976230621338;0.013746261596679688;-0.009246098808944225;0.04499771445989609;-0.043644826859235764;0.049935344606637955;0.0037161277141422033;-0.002024593995884061;0.051006510853767395
Prawda;Przyznają sobie podwyżki, uchwalają ustawę posłowiea ... w dniu, kiedy GUS ogłasza, że gospodarka skurczyła się o 9% w II kwartale.;-0.1164475083351135;-0.1844015652313828;20.0;20.0;5.0;1.0;0.1;0.1;0.3;-0.025899970903992653;-0.06914043426513672;0.03169018030166626;0.0024404763244092464;0.08123817294836044;-0.03770056739449501;-0.08327990025281906;0.012210913933813572;0.018441643565893173;0.09307502955198288
Manipulacja;W 2015 r. mieliśmy 4 tys. decyzji o tymczasowym aresztowaniu, w 2019 było ich już 8,5 tys., pomimo że przestępczość maleje.;0.0214332323521375;0.0214332323521375;20.0;19.0;2.0;3.0;0.15;0.0;0.15;0.04591865465044975;0.0798167958855629;-0.07635162770748138;0.06354832649230957;0.06477542966604233;0.02843356877565384;0.06640974432229996;-0.08328580111265182;0.06449554860591888;0.06371722370386124
